StockCode,Description,transaction_count,total_units_sold,min_price,max_price,median_price,mean_price,std_price,cost_price,fixed_costs,competitor_prices,category,month,rating,ad_spend
20760,Garden Path Pocket Book,85,5555,0.1,1.66,0.85,0.7947,0.1521,0.51,0.0255,"[0.1, 0.64, 0.65, 0.85, 1.66]",Electronics,5,5.0,4772.95
20761,Blue Paisley Sketchbook,156,470,1.25,7.78,3.75,4.0437,1.2377,2.25,0.1125,"[1.25, 2.95, 3.36, 3.43, 3.75, 7.46, 7.62, 7.78]",Home,5,2.5,2830.31
20762,Green Fern Sketchbook,142,466,1.25,7.62,3.75,3.887,1.1027,2.25,0.1125,"[1.25, 2.95, 3.36, 3.43, 3.75, 7.46, 7.62]",Beauty,9,3.8,4004.14
20763,Daisy Sketchbook,76,269,1.25,7.78,3.75,3.8554,1.3769,2.25,0.1125,"[1.25, 2.95, 3.36, 3.75, 7.46, 7.62, 7.78]",Home,11,4.2,2416.58
20764,Abstract Circles Sketchbook,200,692,1.25,7.78,3.75,4.166,1.469,2.25,0.1125,"[1.25, 2.95, 3.36, 3.43, 3.75, 7.46, 7.62, 7.78]",Clothing,4,4.5,3413.57
20765,Chrysanthemum Sketchbook,156,452,1.25,7.62,3.75,3.8951,1.0991,2.25,0.1125,"[1.25, 2.95, 3.36, 3.43, 3.75, 7.46, 7.62]",Home,1,3.5,2612.13
20766,Garden Path Sketchbook,164,525,1.25,7.78,3.75,3.9669,1.2276,2.25,0.1125,"[1.25, 2.95, 3.36, 3.43, 3.75, 7.46, 7.62, 7.78]",Sports,5,5.0,1305.26
20767,Blue Paisley Journal,186,819,0.85,5.06,2.55,2.6755,0.7222,1.53,0.0765,"[0.85, 2.1, 2.46, 2.51, 2.55, 4.96, 5.06]",Home,4,3.9,4840.12
20768,Green Fern Journal,152,771,0.85,5.06,2.55,2.5569,0.6041,1.53,0.0765,"[0.85, 2.1, 2.46, 2.51, 2.55, 2.57, 4.96, 5.06]",Electronics,1,5.0,1804.81
20769,Daisy Journal,82,442,0.85,5.06,2.55,2.5613,0.6661,1.53,0.0765,"[0.85, 2.1, 2.46, 2.51, 2.55, 2.57, 4.96, 5.06]",Clothing,8,3.9,3733.37
20770,Abstract Circle Journal,210,1056,0.85,5.06,2.55,2.4759,0.3405,1.53,0.0765,"[0.85, 2.1, 2.46, 2.51, 2.55, 2.57, 5.06]",Clothing,7,4.4,1039.58
20771,Chrysanthemum  Journal,145,629,0.85,5.17,2.55,2.5556,0.6298,1.53,0.0765,"[0.85, 2.1, 2.46, 2.51, 2.55, 2.57, 4.96, 5.06, 5.17]",Clothing,6,4.5,4918.1
20772,Garden Path Journal,167,975,0.85,5.06,2.55,2.5423,0.7397,1.53,0.0765,"[0.85, 2.1, 2.46, 2.51, 2.55, 2.57, 4.96, 5.06]",Clothing,3,5.0,95.16
20773,Blue Paisley Notebook,127,3357,0.15,3.43,1.65,1.7372,0.4271,0.99,0.0495,"[0.15, 1.65, 1.66, 1.7, 3.36, 3.43]",Home,11,4.2,1903.33
20774,Green Fern Notebook,126,3493,0.15,3.43,1.65,1.7348,0.4295,0.99,0.0495,"[0.15, 1.63, 1.65, 1.66, 1.7, 3.36, 3.43]",Electronics,12,3.4,852.77
20775,Daisy Notebook,118,3611,0.15,3.43,1.65,1.7505,0.462,0.99,0.0495,"[0.15, 1.63, 1.65, 1.66, 1.7, 3.36, 3.43]",Home,6,3.9,3439.06
20776,Abstract Circles Notebook,86,3259,0.15,3.43,1.65,1.7813,0.517,0.99,0.0495,"[0.15, 1.65, 1.66, 1.7, 3.36, 3.43]",Home,10,3.3,801.34
20777,Chrysanthemum Notebook,175,3669,0.15,3.43,1.65,1.7969,0.5144,0.99,0.0495,"[0.15, 1.63, 1.65, 1.66, 1.7, 3.29, 3.36, 3.43]",Electronics,4,4.2,3184.69
20778,Garden Path Notebook,94,3616,0.15,3.43,1.65,1.803,0.5495,0.99,0.0495,"[0.15, 1.65, 3.36, 3.43]",Clothing,7,3.5,4193.09
20780,Black Ear Muff Headphones,107,249,1.95,11.26,5.49,6.8605,2.6844,3.294,0.1647,"[1.95, 4.21, 4.3, 4.65, 5.49, 10.79, 11.02, 11.26]",Sports,6,5.0,3812.92
20781,Gold Ear Muff Headphones,67,110,1.95,11.26,5.49,6.193,2.5895,3.294,0.1647,"[1.95, 4.21, 4.3, 5.49, 10.79, 11.02, 11.26]",Home,4,4.2,1162.53
20782,Camouflage Ear Muff Headphones,92,171,1.95,11.26,5.49,6.8513,2.6893,3.294,0.1647,"[1.95, 4.21, 4.3, 5.49, 10.79, 11.02, 11.26]",Clothing,10,3.3,2529.64
20783,Heart Ear Muff Headphones,56,166,4.65,11.26,5.49,7.6066,2.8247,3.294,0.1647,"[4.65, 5.49, 11.02, 11.26]",Sports,9,2.9,3487.15
20784,Red Retro Bar Stool,37,101,34.0,78.22,34.0,36.4262,7.4406,20.4,1.02,"[34.0, 35.95, 39.95, 78.22]",Electronics,9,3.4,3656.23
20785,Fuschia Retro Bar Stool,37,102,34.0,76.55,34.0,37.5595,7.1662,20.4,1.02,"[34.0, 35.95, 39.95, 76.55]",Sports,11,4.6,1391.74
20786,Black Retro Bar Stool,32,99,33.98,76.55,34.0,36.8769,7.6889,20.4,1.02,"[33.98, 34.0, 35.95, 39.95, 76.55]",Clothing,12,2.6,817.72
20787,Blue Retro Bar Stool,32,69,34.0,76.55,34.0,38.0219,10.4032,20.4,1.02,"[34.0, 35.95, 39.95, 76.55]",Clothing,10,3.4,1345.29
20793,Blue Tiled Tray,22,281,0.75,14.74,6.75,8.935,4.0749,4.05,0.2025,"[0.75, 6.75, 14.43, 14.74]",Beauty,2,4.0,3723.49
20794,Blue  Tile Hook,50,213,2.1,5.06,2.55,3.4748,1.214,1.53,0.0765,"[2.1, 2.55, 4.96, 5.06]",Electronics,11,4.4,1399.71
20795,Large Blue Provencal Ceramic Ball,29,135,1.69,4.3,2.1,2.9569,1.0704,1.26,0.063,"[1.69, 2.1, 4.13, 4.21, 4.3]",Electronics,4,3.7,2251.49
20796,Small Blue Provencal Ceramic Ball,22,99,1.65,3.43,1.65,2.3495,0.8608,0.99,0.0495,"[1.65, 3.29, 3.36, 3.43]",Electronics,3,5.0,3764.78
20798,Clear Milkshake Glass,88,569,1.65,4.3,2.1,3.0718,1.0806,1.26,0.063,"[1.65, 2.1, 4.21, 4.3]",Sports,4,5.0,2364.0
20799,Pink Milkshake Glass,26,200,0.8,4.3,3.155,3.1258,1.1754,1.893,0.0947,"[0.8, 2.1, 4.21, 4.3]",Electronics,1,4.8,1603.0
20801,Large Pink Glass Sundae Dish,118,1096,0.75,5.06,2.46,2.2376,1.5595,1.476,0.0738,"[0.75, 0.79, 2.46, 2.51, 2.55, 4.96, 5.06]",Electronics,10,4.2,2809.15
20802,Small Glass Sundae Dish Clear,119,1067,0.42,3.43,1.65,2.107,0.8709,0.99,0.0495,"[0.42, 1.45, 1.65, 3.29, 3.36, 3.43]",Sports,9,4.8,4815.69
20803,Small Pink Glass Sundae Dish,88,1166,0.39,3.43,1.65,1.7185,1.1584,0.99,0.0495,"[0.39, 0.42, 1.65, 3.29, 3.36, 3.43]",Beauty,7,3.1,1745.02
20804,Glass Chicken Butter Dish,63,333,1.45,3.43,3.36,2.6462,0.8769,2.016,0.1008,"[1.45, 1.65, 3.36, 3.43]",Clothing,12,3.2,1497.77
20814,Silver Finch Decoration,13,189,1.06,1.25,1.25,1.2062,0.0833,0.75,0.0375,"[1.06, 1.25]",Beauty,7,4.2,2035.31
20818,Gold Teddy Bear,30,87,1.25,7.78,3.75,4.4917,1.8768,2.25,0.1125,"[1.25, 3.75, 7.46, 7.62, 7.78]",Electronics,5,4.6,284.48
20819,Silver Teddy Bear,66,229,1.25,7.78,3.75,3.8859,1.4399,2.25,0.1125,"[1.25, 2.46, 2.51, 3.75, 7.46, 7.62, 7.78]",Beauty,11,3.7,3893.55
20821,Goldie Looking Mirror,25,42,4.95,10.39,10.17,7.882,2.6529,6.102,0.3051,"[4.95, 10.17, 10.39]",Sports,2,5.0,3830.02
20823,Gold Wine Goblet,21,261,0.79,17.35,4.25,3.5624,3.6801,2.55,0.1275,"[0.79, 4.25, 4.65, 17.35]",Clothing,9,5.0,931.37
20826,Silver Aperitif Glass,14,355,0.39,2.12,1.905,1.3479,0.868,1.143,0.0572,"[0.39, 1.69, 2.12]",Beauty,9,5.0,1543.09
20828,Glitter Butterfly Clips,644,4481,2.1,5.17,2.55,2.9356,0.9199,1.53,0.0765,"[2.1, 2.54, 2.55, 4.96, 5.06, 5.17]",Home,10,4.1,2156.17
20829,Glitter Hanging Butterfly String,505,4850,1.69,4.3,2.1,2.4214,0.7662,1.26,0.063,"[1.69, 2.09, 2.1, 4.13, 4.21, 4.3]",Beauty,3,4.6,4471.11
20830,Silver Photo Frame,84,413,0.85,4.3,2.1,2.9801,1.0618,1.26,0.063,"[0.85, 2.1, 4.13, 4.21, 4.3]",Home,4,5.0,2112.13
20831,Gold Photo Frame,81,480,0.79,4.21,2.1,2.7149,1.1155,1.26,0.063,"[0.79, 0.85, 1.69, 2.1, 4.13, 4.21]",Home,7,3.6,3142.89
20832,Red Flock Love Heart Photo Frame,164,1714,0.39,1.7,0.85,0.9421,0.441,0.51,0.0255,"[0.39, 0.72, 0.79, 0.81, 0.85, 1.63, 1.66, 1.7]",Home,8,4.4,3269.58
20835,French Lattice Cushion Cover,11,81,0.83,11.02,0.83,3.6109,4.7586,0.498,0.0249,"[0.83, 0.85, 11.02]",Clothing,5,4.1,3077.77
20836,French Paisley Cushion Cover,22,224,0.83,2.95,0.83,1.1209,0.7439,0.498,0.0249,"[0.83, 0.85, 2.95]",Home,11,2.2,4388.47
20837,French Floral Cushion Cover,18,165,0.83,2.95,0.83,1.1844,0.8125,0.498,0.0249,"[0.83, 0.85, 2.95]",Clothing,4,4.3,3082.85
20838,French Lattice Cushion Cover,63,446,0.85,3.29,0.85,1.9462,1.1997,0.51,0.0255,"[0.85, 2.95, 3.29]",Beauty,3,5.0,4697.03
20839,French Paisley Cushion Cover,121,642,0.85,9.52,2.95,2.6193,1.9138,1.77,0.0885,"[0.85, 2.95, 3.29, 9.13, 9.32, 9.52]",Home,7,4.6,4460.67
20840,French Floral Cushion Cover,95,886,0.85,9.32,2.55,2.2225,1.7338,1.53,0.0765,"[0.85, 2.55, 2.95, 3.29, 9.32]",Beauty,6,5.0,1291.49
20845,Zinc Heart Lattice 2 Wall Planter,24,76,6.35,13.0,6.35,7.1696,2.2156,3.81,0.1905,"[6.35, 12.72, 13.0]",Sports,10,4.3,943.7
20846,Zinc Heart Lattice T-Light Holder,178,1471,1.06,2.57,1.25,1.5737,0.5499,0.75,0.0375,"[1.06, 1.25, 2.46, 2.51, 2.57]",Home,10,4.9,1980.23
20847,Zinc Heart Lattice Charger Large,28,81,3.75,7.78,3.75,4.85,1.7719,2.25,0.1125,"[3.75, 7.46, 7.62, 7.78]",Sports,7,4.2,2078.05
20848,Zinc Heart Lattice Charger Small,12,39,2.95,2.95,2.95,2.95,0.0,1.77,0.0885,[2.95],Clothing,12,4.0,290.93
20849,Zinc Heart Lattice Double Planter,24,674,0.5,7.78,3.75,4.0471,1.5922,2.25,0.1125,"[0.5, 2.2, 3.75, 7.62, 7.78]",Beauty,11,2.9,3957.57
20850,Zinc Heart Lattice Planter Bowl,23,820,0.5,2.95,2.95,2.8435,0.5109,1.77,0.0885,"[0.5, 2.95]",Clothing,10,3.3,2901.95
20851,Zinc Heart Lattice Tray Oval,29,335,0.5,11.87,5.95,5.9662,1.5206,3.57,0.1785,"[0.5, 5.95, 11.87]",Beauty,5,4.1,941.08
20854,Blue Patch Purse Pink Heart,116,462,1.45,3.36,1.65,1.6773,0.2247,0.99,0.0495,"[1.45, 1.63, 1.65, 1.66, 3.36]",Electronics,10,4.3,4267.66
20855,Pink Patch Purse Blue Heart,49,145,1.65,1.65,1.65,1.65,0.0,0.99,0.0495,[1.65],Electronics,12,3.8,4848.61
20856,Denim Patch Purse Pink Butterfly,126,417,1.63,3.29,1.65,1.6598,0.1466,0.99,0.0495,"[1.63, 1.65, 1.66, 3.29]",Clothing,9,4.4,609.46
20857,Blue Rose Patch Purse Pink Butterfl,81,258,1.65,1.65,1.65,1.65,0.0,0.99,0.0495,[1.65],Sports,6,4.8,1953.85
20860,Gold Cosmetics Bag With Butterfly,11,20,2.1,2.1,2.1,2.1,0.0,1.26,0.063,[2.1],Clothing,10,3.9,3686.79
20861,Gold Cosmetic Bag Pink Star,19,48,2.1,2.1,2.1,2.1,0.0,1.26,0.063,[2.1],Home,9,5.0,2635.69
20862,Pink Patch Pencil Case Blue Heart,37,325,1.69,4.3,2.1,2.6216,0.9614,1.26,0.063,"[1.69, 2.1, 4.21, 4.3]",Sports,7,4.6,16.2
20863,Blue Patch Pencil Case Pink Heart,52,295,1.69,4.3,2.1,2.4079,0.8013,1.26,0.063,"[1.69, 2.1, 4.21, 4.3]",Beauty,9,3.1,3012.2
20864,Denim Patch Pencil Case Butterfly,30,252,1.65,4.3,2.1,2.2,0.5743,1.26,0.063,"[1.65, 1.69, 2.1, 4.21, 4.3]",Home,11,3.6,974.81
20865,Patchwork Pencil Case Butterfly,33,251,1.69,4.3,2.1,2.1961,0.5556,1.26,0.063,"[1.69, 2.1, 4.3]",Beauty,7,5.0,3149.52
20866,Blue Rose Fabric Mirror,198,1287,0.38,2.57,1.25,1.4965,0.6567,0.75,0.0375,"[0.38, 0.83, 0.85, 0.87, 1.06, 1.25, 2.46, 2.51, 2.57]",Sports,8,4.4,3775.48
20867,Pink Rose Fabric Mirror,161,1141,0.38,2.57,1.25,1.4065,0.6271,0.75,0.0375,"[0.38, 0.83, 0.85, 0.87, 1.06, 1.25, 2.46, 2.51, 2.57]",Home,1,4.2,3563.17
20868,Silver Fabric Mirror,71,882,0.38,2.51,0.85,0.9214,0.6251,0.51,0.0255,"[0.38, 0.39, 0.83, 0.85, 0.87, 1.06, 1.25, 2.46, 2.51]",Beauty,1,3.8,1791.89
20869,Gold Fabric Mirror,55,530,0.38,2.51,0.85,0.9478,0.6147,0.51,0.0255,"[0.38, 0.39, 0.42, 0.83, 0.85, 0.87, 1.25, 1.28, 2.46, 2.51]",Sports,11,3.4,3634.11
20871,Opulent Velvet Set/3 Candles,131,1276,1.25,4.3,2.1,2.6794,1.1752,1.26,0.063,"[1.25, 2.1, 4.21, 4.3]",Clothing,3,4.1,1802.14
20878,Set/9 Christmas T-Lights Scented,97,764,1.06,2.57,1.25,1.4551,0.4809,0.75,0.0375,"[1.06, 1.25, 2.51, 2.57]",Sports,7,5.0,3465.8
20879,Tree Of Noah Festive Scented Candle,13,69,0.65,6.04,0.65,1.6254,2.0279,0.39,0.0195,"[0.65, 2.55, 6.04]",Clothing,6,4.2,3964.92
20886,Box Of 9 Pebble Candles,326,1793,1.65,4.3,1.95,2.4114,0.9246,1.17,0.0585,"[1.65, 1.95, 4.13, 4.21, 4.3]",Beauty,9,5.0,2167.17
20888,Set 3 Jardin De Femme Scent Candles,19,367,1.25,6.04,3.75,3.8853,2.075,2.25,0.1125,"[1.25, 3.39, 3.75, 5.91, 6.04]",Home,4,4.0,3865.26
20889,Jardin De Femme Scented Candle,13,657,0.3,6.04,2.95,2.3377,1.5636,1.77,0.0885,"[0.3, 0.85, 2.95, 6.04]",Beauty,1,3.9,4840.2
20892,Set/3 Tall Glass Candle Holder Pink,41,106,3.95,26.04,12.75,16.2146,7.6806,7.65,0.3825,"[3.95, 9.95, 12.75, 25.49, 26.04]",Electronics,4,4.1,2799.57
20893,Hanging Bauble T-Light Holder Small,86,675,2.1,5.17,2.55,2.8538,0.8904,1.53,0.0765,"[2.1, 2.55, 4.96, 5.06, 5.17]",Clothing,4,3.5,3294.28
20894,Hanging Bauble T-Light Holder Large,92,282,2.55,6.04,2.95,3.3879,1.0657,1.77,0.0885,"[2.55, 2.95, 5.79, 5.91, 6.04]",Sports,7,5.0,4254.28
20896,Vintage Notebook Pink Flower,16,40,2.95,2.95,2.95,2.95,0.0,1.77,0.0885,[2.95],Home,6,4.2,2001.1
20897,Vintage Notebook Paris Days,77,358,1.25,6.04,2.95,3.8627,1.528,1.77,0.0885,"[1.25, 2.46, 2.55, 2.95, 5.91, 6.04]",Beauty,9,3.4,1920.2
20898,Vintage Notebook Travelogue,55,327,1.25,6.04,2.95,3.1942,1.1315,1.77,0.0885,"[1.25, 2.46, 2.95, 5.91, 6.04]",Clothing,6,4.4,3460.81
20899,Vintage Notebook Red Rose,13,44,2.95,2.95,2.95,2.95,0.0,1.77,0.0885,[2.95],Clothing,4,4.6,971.21
20901,Vintage Keepsake Box Pink Flower,68,92,4.13,13.0,12.72,9.4287,3.7728,7.632,0.3816,"[4.13, 6.35, 12.72, 13.0]",Beauty,6,4.3,4889.39
20902,Vintage Keepsake Box Paris Days,121,212,1.95,13.0,12.72,9.3945,3.9942,7.632,0.3816,"[1.95, 4.13, 5.55, 6.35, 12.46, 12.72, 13.0]",Sports,11,5.0,979.55
20903,Vintage Keepsake Box Travelogue,87,189,1.95,13.0,6.35,7.1715,3.8553,3.81,0.1905,"[1.95, 4.13, 6.35, 12.46, 12.72, 13.0]",Home,7,3.3,501.66
20906,Vintage Notebook Beauty Girl,50,103,2.95,6.04,2.95,4.0468,1.4777,1.77,0.0885,"[2.95, 5.91, 6.04]",Beauty,4,4.4,2430.49
20910,Vintage Photo Album Paris Days,50,110,5.55,13.0,6.35,8.2562,2.9792,3.81,0.1905,"[5.55, 6.35, 12.72, 13.0]",Electronics,3,4.1,2024.54
20913,Set/5 Blue Spotty Lid Glass Bowls,43,314,2.55,6.04,2.95,3.803,1.4096,1.77,0.0885,"[2.55, 2.95, 6.04]",Beauty,12,2.9,4358.94
20914,Set/5 Red Spotty Lid Glass Bowls,2124,18979,2.55,6.04,2.95,3.2273,0.9161,1.77,0.0885,"[2.55, 2.95, 5.79, 5.91, 6.04]",Clothing,8,3.9,1635.45
20931,Blue Pot Plant Candle,160,676,1.25,7.78,3.75,4.8309,2.066,2.25,0.1125,"[1.25, 2.95, 3.75, 7.46, 7.62, 7.78]",Clothing,6,3.9,4551.08
20932,Pink Pot Plant Candle,82,334,1.25,7.78,3.75,4.7057,1.9763,2.25,0.1125,"[1.25, 2.95, 3.75, 7.46, 7.62, 7.78]",Clothing,2,4.9,738.01
20933,Yellow Pot Plant Candle,53,505,1.25,7.78,3.75,4.1008,1.598,2.25,0.1125,"[1.25, 2.2, 2.95, 3.75, 7.62, 7.78]",Sports,3,4.2,4389.16
20934,Set/3 Pot Plant Candles,76,199,4.95,11.26,5.45,7.2441,2.6547,3.27,0.1635,"[4.95, 5.45, 10.79, 11.02, 11.26]",Beauty,1,4.3,2693.3
20935,Round Cactus Candle,49,302,1.25,6.04,2.95,3.072,1.2531,1.77,0.0885,"[1.25, 2.55, 2.95, 5.91, 6.04]",Clothing,7,4.5,2596.2
20936,Forked Cactus Candle,80,342,1.25,6.04,2.95,3.6741,1.4755,1.77,0.0885,"[1.25, 2.55, 2.95, 5.79, 5.91, 6.04]",Sports,12,2.8,1154.96
20940,Set/6 Garden Gnome T-Light Candles,22,118,2.55,6.04,2.95,3.4755,1.2428,1.77,0.0885,"[2.55, 2.95, 6.04]",Home,9,5.0,1598.14
20941,Frog Candle,126,999,0.38,2.57,1.25,1.7787,0.6873,0.75,0.0375,"[0.38, 1.06, 1.25, 2.51, 2.57]",Sports,8,4.4,4253.41
20943,Set/6 Gingerbread Star T-Lights,73,384,1.25,2.57,1.25,1.6601,0.6091,0.75,0.0375,"[1.25, 2.51, 2.57]",Electronics,1,3.2,1705.16
20950,Set/6  Angel T-Lights White/Gold,84,687,0.42,2.57,0.42,0.7546,0.7554,0.252,0.0126,"[0.42, 1.25, 2.51, 2.57]",Electronics,10,4.3,4243.06
20952,Porcelain Cherub Bell Small,25,330,0.42,2.51,0.42,0.6708,0.6932,0.252,0.0126,"[0.42, 2.51]",Home,3,3.8,4934.4
20956,Porcelain T-Light Holders Assorted,257,2396,0.85,2.57,1.25,1.7741,0.6208,0.75,0.0375,"[0.85, 1.25, 2.46, 2.51, 2.57]",Electronics,12,4.3,1447.31
20957,Porcelain Hanging Bell Small,15,126,1.45,3.36,1.45,1.5773,0.4932,0.87,0.0435,"[1.45, 3.36]",Sports,7,3.6,815.44
20958,Porcelain Hanging Bell Large,10,38,1.65,1.95,1.95,1.92,0.0949,1.17,0.0585,"[1.65, 1.95]",Clothing,3,3.3,4938.77
20960,Watermelon Bath Sponge,220,1908,1.06,2.57,1.25,1.665,0.5985,0.75,0.0375,"[1.06, 1.25, 2.46, 2.51, 2.57]",Clothing,6,5.0,384.28
20961,Strawberry Bath Sponge,549,3684,1.06,2.57,1.25,1.7023,0.6015,0.75,0.0375,"[1.06, 1.25, 2.46, 2.51, 2.57]",Electronics,10,5.0,3216.55
20963,Apple Bath Sponge,543,3646,1.06,2.57,1.25,1.7573,0.614,0.75,0.0375,"[1.06, 1.24, 1.25, 2.46, 2.51, 2.57]",Electronics,8,5.0,3726.35
20966,Sandwich Bath Sponge,455,3165,1.06,2.57,1.25,1.7952,0.6258,0.75,0.0375,"[1.06, 1.25, 2.46, 2.51, 2.57]",Home,2,4.8,2327.98
20967,Grey Floral Feltcraft Shoulder Bag,327,1144,2.66,7.78,3.75,3.995,0.9619,2.25,0.1125,"[2.66, 3.39, 3.75, 7.46, 7.62, 7.78]",Clothing,2,4.2,1811.3
20968,Green Floral Feltcraft Shoulder Bag,20,43,3.75,7.78,3.75,4.7495,1.7765,2.25,0.1125,"[3.75, 7.62, 7.78]",Home,3,4.1,1515.82
20969,Red Floral Feltcraft Shoulder Bag,641,3294,2.66,7.78,3.75,4.267,1.3388,2.25,0.1125,"[2.66, 3.29, 3.39, 3.75, 4.13, 7.46, 7.62, 7.78]",Electronics,4,3.0,4691.45
20970,Pink Floral Feltcraft Shoulder Bag,603,2547,2.66,7.78,3.75,4.1639,1.2165,2.25,0.1125,"[2.66, 3.39, 3.75, 7.46, 7.62, 7.78]",Clothing,7,3.9,3973.89
20971,Pink Blue Felt Craft Trinket Box,1206,22629,1.06,2.95,1.25,1.4098,0.435,0.75,0.0375,"[1.06, 1.25, 2.46, 2.51, 2.57, 2.95]",Sports,8,3.5,2078.4
20972,Pink Cream Felt Craft Trinket Box,1463,20761,0.89,2.57,1.25,1.4068,0.4223,0.75,0.0375,"[0.89, 1.06, 1.25, 2.46, 2.51, 2.57]",Electronics,5,4.8,2081.52
20973,12 Pencil Small Tube Woodland,715,10066,0.55,1.5,0.65,0.7829,0.2564,0.39,0.0195,"[0.55, 0.65, 1.25, 1.28, 1.5]",Electronics,11,5.0,4959.74
20974,12 Pencils Small Tube Skull,890,13511,0.25,1.3,0.65,0.7479,0.2292,0.39,0.0195,"[0.25, 0.55, 0.65, 1.25, 1.28, 1.3]",Beauty,10,4.2,1247.91
20975,12 Pencils Small Tube Red Spotty,977,18685,0.55,1.3,0.65,0.7422,0.2233,0.39,0.0195,"[0.55, 0.65, 1.25, 1.28, 1.3]",Sports,6,4.0,2258.03
20976,12 Pencils Small Tube Posy,77,550,0.65,1.3,0.65,0.7471,0.2283,0.39,0.0195,"[0.65, 1.12, 1.28, 1.3]",Clothing,9,3.9,15.87
20977,36 Pencils Tube Woodland,503,3856,1.06,2.95,1.25,1.5592,0.5437,0.75,0.0375,"[1.06, 1.25, 2.46, 2.51, 2.57, 2.95]",Home,10,4.6,1496.11
20978,36 Pencils Tube Skulls,584,4163,1.06,2.57,1.25,1.578,0.552,0.75,0.0375,"[1.06, 1.07, 1.25, 2.46, 2.51, 2.57]",Clothing,6,4.5,1916.03
20979,36 Pencils Tube Red Spotty,723,8219,1.06,2.57,1.25,1.5642,0.5463,0.75,0.0375,"[1.06, 1.25, 2.46, 2.51, 2.57]",Electronics,5,3.7,4251.45
20980,36 Pencils Tube Posy,60,234,0.83,2.57,1.25,1.402,0.5344,0.75,0.0375,"[0.83, 1.25, 2.51, 2.57]",Electronics,8,4.0,3632.5
20981,12 Pencils Tall Tube Woodland,533,4782,0.72,1.7,0.85,0.9637,0.2813,0.51,0.0255,"[0.72, 0.85, 1.63, 1.66, 1.7]",Sports,4,3.7,4546.5
20982,12 Pencils Tall Tube Skulls,608,4928,0.72,1.7,0.85,0.9571,0.2745,0.51,0.0255,"[0.72, 0.85, 1.42, 1.63, 1.66, 1.7]",Beauty,5,5.0,2298.63
20983,12 Pencils Tall Tube Red Spotty,677,6342,0.72,1.7,0.85,0.9532,0.2703,0.51,0.0255,"[0.72, 0.85, 1.63, 1.66, 1.7]",Sports,9,4.2,4293.7
20984,12 Pencils Tall Tube Posy,260,5907,0.19,1.7,0.29,0.5399,0.392,0.174,0.0087,"[0.19, 0.29, 0.72, 0.85, 1.63, 1.66, 1.7]",Beauty,4,3.0,2165.19
20985,Heart Calculator,313,2395,1.06,2.57,1.25,1.5381,0.5296,0.75,0.0375,"[1.06, 1.25, 2.46, 2.51, 2.57]",Sports,6,4.1,4248.49
20986,Blue Calculator Ruler,218,1251,0.83,2.57,1.25,1.5476,0.5826,0.75,0.0375,"[0.83, 1.06, 1.25, 2.46, 2.51, 2.57]",Electronics,12,4.4,4533.91
20987,Geisha Girl Chopsticks Set/5,22,131,1.95,4.3,1.95,3.0182,1.1977,1.17,0.0585,"[1.95, 4.3]",Home,6,4.0,1295.05
20989,Urban Chic Chopsticks Set/5,57,407,1.65,4.3,1.95,2.2698,0.815,1.17,0.0585,"[1.65, 1.95, 4.21, 4.3]",Clothing,4,3.6,3077.21
20990,Spring Flower Chopsticks Set/5,106,895,1.65,4.3,1.95,2.2476,0.7935,1.17,0.0585,"[1.65, 1.95, 4.21, 4.3]",Clothing,7,3.0,3276.07
20991,Jazz Hearts Magnetic Memo Pad,32,7084,0.1,1.3,0.965,0.9516,0.3608,0.579,0.029,"[0.1, 0.55, 0.65, 1.28, 1.3]",Clothing,3,4.2,1425.14
20992,Jazz Hearts Purse Notebook,464,6224,0.38,1.7,0.83,0.6914,0.365,0.498,0.0249,"[0.38, 0.39, 0.74, 0.83, 0.85, 1.63, 1.66, 1.7]",Clothing,8,3.3,4182.75
20993,Jazz Hearts Memo Pad,32,10967,0.1,1.7,0.85,0.8425,0.5339,0.51,0.0255,"[0.1, 0.19, 0.85, 1.66, 1.7]",Clothing,11,4.2,1494.46
20994,Jazz Hearts Spiral Notepad,12,47,0.85,0.85,0.85,0.85,0.0,0.51,0.0255,[0.85],Clothing,8,4.7,1902.77
20996,Jazz Hearts Address Book,347,6343,0.16,0.86,0.42,0.3826,0.2204,0.252,0.0126,"[0.16, 0.19, 0.36, 0.42, 0.83, 0.84, 0.85, 0.86]",Electronics,4,4.4,1236.35
20997,Rose Du Sud Cushion Cover,83,170,4.13,11.87,4.21,4.7184,1.4425,2.526,0.1263,"[4.13, 4.21, 4.95, 11.87]",Clothing,9,5.0,3220.57
20998,Rose Du Sud Oven Glove,132,332,1.63,5.91,2.95,2.9701,0.8663,1.77,0.0885,"[1.63, 2.55, 2.95, 3.29, 3.36, 5.79, 5.91]",Sports,3,5.0,3153.29
21000,Rose Du Sud Cosmetics Bag,100,696,2.0,8.47,3.36,3.7538,0.6805,2.016,0.1008,"[2.0, 3.29, 3.36, 4.25, 8.47]",Electronics,1,3.7,4155.17
21001,Rose Du Sud Washbag,96,149,4.13,12.72,4.21,4.8924,1.1735,2.526,0.1263,"[4.13, 4.21, 5.95, 12.72]",Beauty,9,3.4,1328.68
21002,Rose Du Sud Drawstring Bag,190,429,3.29,8.47,3.36,3.5306,0.6045,2.016,0.1008,"[3.29, 3.36, 4.25, 8.47]",Home,4,4.2,4712.2
